Log file open, 02/10/23 17:34:14
[2023.02.10-22.35.36:577][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Decal_MaterialAB7ECE58443875D71874F7BFF1137827.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Decal_Material/M_MS_Decal_Material.uasset'
[2023.02.10-22.35.36:589][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Decal_Material/MF_QuixelDecalPOM
[2023.02.10-22.35.36:589][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_QuixelDecalPOMC44EF4644C43E4B53325BABA90749D74.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Decal_Material/MF_QuixelDecalPOM.uasset'
[2023.02.10-22.35.36:596][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Decal_Material_VT/M_MS_Decal_Material_VT
[2023.02.10-22.35.36:596][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Decal_Material_VTFC7F6770492EAEF4B5ACBC8BA3B5E606.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Decal_Material_VT/M_MS_Decal_Material_VT.uasset'
[2023.02.10-22.35.36:608][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Decal_Material_VT/MF_QuixelDecalPOM
[2023.02.10-22.35.36:608][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_QuixelDecalPOM055FCE2147D734A2CB7DEBA31774A769.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Decal_Material_VT/MF_QuixelDecalPOM.uasset'
[2023.02.10-22.35.36:611][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material/M_MS_Default_Fuzz_Material
[2023.02.10-22.35.36:611][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Default_Fuzz_Material4B31D71E424A3E249C758284A269B65C.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Fuzz_Material/M_MS_Default_Fuzz_Material.uasset'
[2023.02.10-22.35.36:615][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material/Functions/MF_Tiling
[2023.02.10-22.35.36:615][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Tiling33F3A60E44BFB00A0B1780941DF6529E.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Fuzz_Material/Functions/MF_Tiling.uasset'
[2023.02.10-22.35.36:618][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material/Functions/MF_Fuzz
[2023.02.10-22.35.36:618][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Fuzz6C0B6E6348617D8FB04164AB2A9D8B49.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Fuzz_Material/Functions/MF_Fuzz.uasset'
[2023.02.10-22.35.36:621][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/M_MS_Default_Fuzz_Material_VT
[2023.02.10-22.35.36:621][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Default_Fuzz_Material_VT61D332914E289E00CE9ED8850BB31964.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/M_MS_Default_Fuzz_Material_VT.uasset'
[2023.02.10-22.35.36:624][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/Functions/MF_Tiling
[2023.02.10-22.35.36:624][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Tiling1D4CD71F449FF1AC82AD56B9FAEB759F.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/Functions/MF_Tiling.uasset'
[2023.02.10-22.35.36:626][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/Functions/MF_Fuzz
[2023.02.10-22.35.36:626][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_FuzzA52061144DB9C12DC9052980DECEDB56.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Fuzz_Material_VT/Functions/MF_Fuzz.uasset'
[2023.02.10-22.35.36:629][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Transmission
[2023.02.10-22.35.36:629][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TransmissionCE148FF44A0F15ED34EB5094108644C5.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Transmission.uasset'
[2023.02.10-22.35.36:632][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Tiling
[2023.02.10-22.35.36:632][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Tiling6DE0A0A446DE7198CB273ABC76A85010.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Tiling.uasset'
[2023.02.10-22.35.36:637][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_ObjAdjustments
[2023.02.10-22.35.36:637][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_ObjAdjustmentsA1F8B115494B7EEC807BD392A5F0732D.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_ObjAdjustments.uasset'
[2023.02.10-22.35.36:644][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_MapAdjustments
[2023.02.10-22.35.36:644][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_MapAdjustmentsA8DBBEBE426365E730829D8C230995B6.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_MapAdjustments.uasset'
[2023.02.10-22.35.36:647][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Fuzz
[2023.02.10-22.35.36:647][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Fuzz46A623E8451F7012AE1735A0E676CBA8.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Fuzz.uasset'
[2023.02.10-22.35.36:650][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Displacement
[2023.02.10-22.35.36:650][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_DisplacementC68F4F614FDC720901E700A196ADD75E.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_Displacement.uasset'
[2023.02.10-22.35.36:652][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_DetailNormalTiling
[2023.02.10-22.35.36:652][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_DetailNormalTiling7E5834F44E833B37EBC89FB5D8A243A9.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material/Functions/MF_DetailNormalTiling.uasset'
[2023.02.10-22.35.36:655][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material_VT/M_MS_Default_Material_VT
[2023.02.10-22.35.36:655][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Default_Material_VTF43F0061439CAE05B771E2878ED98653.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material_VT/M_MS_Default_Material_VT.uasset'
[2023.02.10-22.35.36:658][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Transmission
[2023.02.10-22.35.36:658][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Transmission6288B6524E5823BE111D2590B47D7532.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Transmission.uasset'
[2023.02.10-22.35.36:660][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Tiling
[2023.02.10-22.35.36:660][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Tiling46F52021464D534F060DEF9619B9E224.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Tiling.uasset'
[2023.02.10-22.35.36:665][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_ObjAdjustments
[2023.02.10-22.35.36:666][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_ObjAdjustments93354EDF43907CDFD2E68CA58AD2C58A.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_ObjAdjustments.uasset'
[2023.02.10-22.35.36:672][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_MapAdjustments
[2023.02.10-22.35.36:672][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_MapAdjustments0FF0599043C397DDC4E76594408E57A5.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_MapAdjustments.uasset'
[2023.02.10-22.35.36:675][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Fuzz
[2023.02.10-22.35.36:675][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_FuzzA9366A9A4D3E2D0E78D71B91F8D159E2.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Fuzz.uasset'
[2023.02.10-22.35.36:678][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Displacement
[2023.02.10-22.35.36:678][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_DisplacementF5556E174B38ED12F3D1A2910400420B.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_Displacement.uasset'
[2023.02.10-22.35.36:680][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_DetailNormalTiling
[2023.02.10-22.35.36:680][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_DetailNormalTiling8463905C4B386A104B2C0CB0BA099356.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Material_VT/Functions/MF_DetailNormalTiling.uasset'
[2023.02.10-22.35.36:683][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Transmission_Material/M_MS_Default_Transmission_Material
[2023.02.10-22.35.36:683][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Default_Transmission_MateriB203A26A458457C549311F8E3FAC0968.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Transmission_Material/M_MS_Default_Transmission_Material.uasset'
[2023.02.10-22.35.36:689][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Transmission_Material/Functions/MF_SSSObjAdjustments
[2023.02.10-22.35.36:689][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_SSSObjAdjustments83D9173E419E6820C4071D8E72D7A515.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Transmission_Material/Functions/MF_SSSObjAdjustments.uasset'
[2023.02.10-22.35.36:691][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Transmission_Material_VT/M_MS_Default_Transmission_Material_VT
[2023.02.10-22.35.36:692][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Default_Transmission_MateriA0C48C43402EE0D0A058C8ADAFDF7A20.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Transmission_Material_VT/M_MS_Default_Transmission_Material_VT.uasset'
[2023.02.10-22.35.36:697][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Default_Transmission_Material_VT/Functions/MF_SSSObjAdjustments
[2023.02.10-22.35.36:697][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_SSSObjAdjustmentsF9C7FE464309637EC41AC286917D7E0D.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Default_Transmission_Material_VT/Functions/MF_SSSObjAdjustments.uasset'
[2023.02.10-22.35.36:705][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material
[2023.02.10-22.35.36:705][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Foliage_Material1FAB902E416805C00566CEB506E3E4E5.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material.uasset'
[2023.02.10-22.35.36:707][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Foliage_Material/MF_Translucency
[2023.02.10-22.35.36:707][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TranslucencyF373B8ED46708876339CC7A54CEEC24D.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Foliage_Material/MF_Translucency.uasset'
[2023.02.10-22.35.36:709][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Foliage_Material/Functions/MF_Translucency
[2023.02.10-22.35.36:710][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TranslucencyD20665A84A7BF4D8F529719F01DE355F.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Foliage_Material/Functions/MF_Translucency.uasset'
[2023.02.10-22.35.36:713][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material
[2023.02.10-22.35.36:713][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/M_MS_Glass_MaterialD1448DE94E4C08D75EF373AFA11FBA3E.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/M_MS_Glass_Material.uasset'
[2023.02.10-22.35.36:715][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/MI_MS_Glass_Material_Inst
[2023.02.10-22.35.36:715][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MI_MS_Glass_Material_InstF1C1ECB347B90ED6FE87FF9FE9822FF2.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/MI_MS_Glass_Material_Inst.uasset'
[2023.02.10-22.35.36:717][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_WindowNormalStrength
[2023.02.10-22.35.36:717][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_WindowNormalStrength87A12EAB4CA3C9CBFFBD60BBC0DCBE27.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_WindowNormalStrength.uasset'
[2023.02.10-22.35.36:721][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_WindowImperfection
[2023.02.10-22.35.36:721][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_WindowImperfection97F58CEC411D61745DE6F6BFAC99DE68.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_WindowImperfection.uasset'
[2023.02.10-22.35.36:723][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_TranslucencyMetallic
[2023.02.10-22.35.36:723][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TranslucencyMetallic44187E454ACA577472DD8D8D40C5ACE4.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_TranslucencyMetallic.uasset'
[2023.02.10-22.35.36:725][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_TranslucencyEmission
[2023.02.10-22.35.36:725][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_TranslucencyEmissionB21ADCE8435B7E2D1F7750A8B3B8CD75.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_TranslucencyEmission.uasset'
[2023.02.10-22.35.36:728][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_Refraction
[2023.02.10-22.35.36:728][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Refraction380590774A05D849B2CF898870402BBE.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_Refraction.uasset'
[2023.02.10-22.35.36:732][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_Imperfection
[2023.02.10-22.35.36:732][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_Imperfection326FB0B64AACC6BBCBDF5D9369702519.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_Imperfection.uasset'
[2023.02.10-22.35.36:734][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_FrameTextures
[2023.02.10-22.35.36:734][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_FrameTexturesAFE491084E0A10D1EA35ABAFD5E672FE.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_FrameTextures.uasset'
[2023.02.10-22.35.36:738][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_FrameBlend
[2023.02.10-22.35.36:738][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/MF_FrameBlendC9BD0ADB46AC3FE4B7342C988DF55249.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Functions/MF_FrameBlend.uasset'
[2023.02.10-22.35.36:740][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Textures/White
[2023.02.10-22.35.36:740][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/WhiteB4142A9D4094651DAA11BFB488BCE215.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Textures/White.uasset'
[2023.02.10-22.35.36:742][583]LogSavePackage: Moving output files for package: /Game/Megascans/MSPresets/M_MS_Glass_Material/Textures/FlatNormal
[2023.02.10-22.35.36:742][583]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/FlatNormal1540BC684B52C4574AE2AC8F0D6011B3.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Megascans/MSPresets/M_MS_Glass_Material/Textures/FlatNormal.uasset'
